Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
91.9066, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
92.3045, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
92.7025, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
93.0961, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
93.4735, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
93.8428, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
94.2326, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
94.59, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
94.9919, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
95.3815, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
95.7307, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
96.1282, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
96.514, 0.779819, 0.772852, 52.8376, 52.8376, 0.772852, 0, 0.772852, 0, 0.772852, 0
96.8794, 0.779817, 0.772852, 53.0405, 53.0405, 0.772852, 0, 0.772852, 0, 0.772852, 0
97.2772, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772852, 0, 0.772826, 0
97.6586, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
98.0322, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
98.4057, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
98.7835, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
99.1447, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
99.5383, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
99.9443, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
100.326, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
100.691, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
101.057, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
101.434, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
101.771, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
102.153, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
102.551, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
102.924, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
103.302, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
103.651, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
104.024, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
104.402, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
104.787, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
105.144, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
105.489, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
105.838, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
106.224, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
106.573, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
106.954, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
107.36, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
107.721, 0.779817, 0.772826, 53.0405, 53.0405, 0.772826, 0, 0.772826, 0, 0.772826, 0
108.099, 0.77981, 0.772826, 53.4382, 53.4382, 0.772826, 0, 0.772826, 0, 0.772826, 0
108.501, 0.779808, 0.772799, 54.2417, 54.2417, 0.772799, 0, 0.772799, 0, 0.772799, 0
108.882, 0.779808, 0.772799, 54.9722, 54.9722, 0.772799, 0, 0.772799, 0, 0.772799, 0
109.272, 0.779808, 0.772799, 55.7111, 55.7111, 0.772799, 0, 0.772799, 0, 0.772799, 0
109.621, 0.779808, 0.772799, 56.442, 56.442, 0.772799, 0, 0.772799, 0, 0.772799, 0
109.97, 0.779808, 0.772799, 57.1079, 57.1079, 0.772799, 0, 0.772799, 0, 0.772799, 0
110.352, 0.779808, 0.772799, 58.042, 58.042, 0.772799, 0, 0.772799, 0, 0.772799, 0
110.73, 0.779679, 0.772799, 58.7732, 58.7732, 0.772799, 0, 0.772799, 0, 0.772799, 0
111.071, 0.779677, 0.772799, 59.3091, 59.3091, 0.772799, 0, 0.772799, 0, 0.772799, 0
111.416, 0.779677, 0.772799, 60.0399, 60.0399, 0.772799, 0, 0.772799, 0, 0.772799, 0
111.777, 0.779627, 0.77276, 60.9083, 60.9083, 0.77276, 0, 0.77276, 0, 0.77276, 0
112.138, 0.779627, 0.77276, 61.5091, 61.5091, 0.772747, 0, 0.77276, 0, 0.77276, 0
112.488, 0.779627, 0.772747, 62.1751, 62.1751, 0.772747, 0, 0.772747, 0, 0.772747, 0
112.869, 0.779627, 0.772747, 63.1091, 63.1091, 0.772747, 0, 0.772747, 0, 0.772747, 0
113.214, 0.779627, 0.772747, 63.312, 63.312, 0.772747, 0, 0.772747, 0, 0.772747, 0
113.564, 0.779627, 0.772747, 63.58, 63.58, 0.772747, 0, 0.772747, 0, 0.772747, 0
113.961, 0.779627, 0.772747, 63.8398, 63.8398, 0.772747, 0, 0.772747, 0, 0.772747, 0
114.303, 0.779627, 0.772747, 63.9129, 63.9129, 0.772747, 0, 0.772747, 0, 0.772747, 0
114.652, 0.779627, 0.772747, 64.0428, 64.0428, 0.772747, 0, 0.772747, 0, 0.772747, 0
114.997, 0.779627, 0.772747, 64.376, 64.376, 0.772747, 0, 0.772747, 0, 0.772747, 0
115.383, 0.779627, 0.772747, 64.6439, 64.6439, 0.772747, 0, 0.772747, 0, 0.772747, 0
115.728, 0.779627, 0.772747, 64.6439, 64.6439, 0.772747, 0, 0.772747, 0, 0.772747, 0
116.101, 0.779627, 0.772747, 64.839, 64.839, 0.772747, 0, 0.772747, 0, 0.772747, 0
116.483, 0.779627, 0.772747, 64.9688, 64.9688, 0.772747, 0, 0.772747, 0, 0.772747, 0
116.864, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
117.226, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
117.652, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
118.009, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
118.387, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
118.764, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
119.15, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
119.544, 0.779627, 0.772747, 65.1067, 65.1067, 0.772747, 0, 0.772747, 0, 0.772747, 0
119.933, 0.779627, 0.772747, 65.6344, 65.6344, 0.772747, 0, 0.772747, 0, 0.772747, 0
120.315, 0.779627, 0.772747, 66.4383, 66.4383, 0.772747, 0, 0.772747, 0, 0.772747, 0
120.701, 0.779627, 0.772747, 66.9662, 66.9662, 0.772747, 0, 0.772747, 0, 0.772747, 0
121.062, 0.779627, 0.772747, 66.9662, 66.9662, 0.772747, 0, 0.772747, 0, 0.772747, 0
121.447, 0.779627, 0.772747, 67.2989, 67.2989, 0.772747, 0, 0.772747, 0, 0.772747, 0
121.804, 0.779627, 0.772747, 68.178, 68.178, 0.772747, 0, 0.772747, 0, 0.772747, 0
122.162, 0.779627, 0.772747, 68.649, 68.649, 0.772747, 0, 0.772747, 0, 0.772747, 0
122.499, 0.779627, 0.772747, 68.8519, 68.8519, 0.772747, 0, 0.772747, 0, 0.772747, 0
122.888, 0.779627, 0.772747, 69.1848, 69.1848, 0.772747, 0, 0.772747, 0, 0.772747, 0
123.245, 0.779627, 0.772747, 69.7126, 69.7126, 0.772747, 0, 0.772747, 0, 0.772747, 0
123.647, 0.779627, 0.772747, 70.5538, 70.5538, 0.772747, 0, 0.772747, 0, 0.772747, 0
124.012, 0.779625, 0.772747, 71.2709, 71.2709, 0.772747, 0, 0.772747, 0, 0.772747, 0
124.434, 0.779625, 0.772747, 72.112, 72.112, 0.772747, 0, 0.772747, 0, 0.772747, 0
124.771, 0.779625, 0.772747, 72.7779, 72.7779, 0.772747, 0, 0.772747, 0, 0.772747, 0
125.108, 0.779625, 0.772747, 73.4102, 73.4102, 0.772747, 0, 0.772747, 0, 0.772747, 0
125.514, 0.779625, 0.772747, 74.2192, 74.2192, 0.772747, 0, 0.772747, 0, 0.772747, 0
125.859, 0.779625, 0.772747, 74.8985, 74.8985, 0.772747, 0, 0.772747, 0, 0.772747, 0
126.233, 0.779625, 0.772747, 75.778, 75.778, 0.772747, 0, 0.772747, 0, 0.772747, 0
126.574, 0.779625, 0.772747, 76.5389, 76.5389, 0.772747, 0, 0.772747, 0, 0.772747, 0
126.919, 0.779625, 0.772747, 77.3346, 77.3346, 0.772747, 0, 0.772747, 0, 0.772747, 0
127.292, 0.779625, 0.772747, 77.3996, 77.3996, 0.772747, 0, 0.772747, 0, 0.772747, 0
127.674, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
128.063, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
128.413, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
128.811, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
129.18, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
129.557, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
129.947, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
130.341, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
130.682, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
131.064, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
131.437, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
131.794, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
132.18, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
132.517, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
132.923, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
133.312, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
133.657, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
134.006, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
134.407, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
134.805, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
135.175, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
135.568, 0.779625, 0.772747, 77.6675, 77.6675, 0.772747, 0, 0.772747, 0, 0.772747, 0
