Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
136.553, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
136.943, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
137.316, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
137.658, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
138.003, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
138.348, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
138.698, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
139.035, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
139.417, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
139.758, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
140.12, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
140.506, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
140.887, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
141.237, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
141.578, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
141.931, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
142.281, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
142.618, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
142.955, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
143.3, 0.642898, 0.631471, 34.4, 34.4, 0.631471, 0
