Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
132.786, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
133.128, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
133.469, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
133.859, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
134.224, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
134.565, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
134.959, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
135.304, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
135.682, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
136.064, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
136.401, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
136.747, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
137.108, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
137.49, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
137.844, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
138.209, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
138.546, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
138.9, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
139.285, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
139.651, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
140.041, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
140.415, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
140.792, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
141.17, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
141.504, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
141.841, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
142.178, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
142.536, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
142.885, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
143.28, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
143.653, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
143.999, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
144.352, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
144.698, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
145.043, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
145.388, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
145.746, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
146.128, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
146.489, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
146.835, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
147.172, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
147.513, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
147.867, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
148.204, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
148.541, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
148.923, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
149.277, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
149.618, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
150.008, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
150.382, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
150.723, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
151.06, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
151.438, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
151.796, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
152.162, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
152.519, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
152.861, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
153.206, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
153.564, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
153.901, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
154.238, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
154.616, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
154.961, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
155.302, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
155.684, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
156.029, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
156.383, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
156.736, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
157.102, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
157.451, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
157.821, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
158.162, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
158.535, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
158.889, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
159.251, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
159.616, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
160.007, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
160.376, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
160.73, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
161.12, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
161.457, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
161.843, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
162.209, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
162.559, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
162.904, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
163.262, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
163.615, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
163.964, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
164.346, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
164.732, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
165.098, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
165.492, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
165.833, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
166.17, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
166.523, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
166.901, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
167.255, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
167.62, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
168.01, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
168.36, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
168.741, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
169.119, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
169.501, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
169.859, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
170.224, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
170.577, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
170.955, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
171.296, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
171.666, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
172.04, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
172.381, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
172.726, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
173.067, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
173.409, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
173.762, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
174.128, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
174.497, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
174.883, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
175.224, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
175.602, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
175.976, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
176.325, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
176.671, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
177.032, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
177.378, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
177.715, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
178.064, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
178.413, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
178.783, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
179.12, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
179.461, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
179.847, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
180.216, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
180.557, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
180.935, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
181.325, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
181.67, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
182.019, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
182.364, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
182.718, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
183.063, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
183.449, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
183.79, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
184.168, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
184.517, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
184.903, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
185.276, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
185.666, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
186.04, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
186.402, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
186.759, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
187.12, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
187.47, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
187.847, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
188.193, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
188.558, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
188.924, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
189.285, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
189.655, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
190.032, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
190.406, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
190.768, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
191.162, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
191.511, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
191.897, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
192.246, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
192.612, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
192.953, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
193.331, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
193.709, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
194.046, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
194.424, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
194.798, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
195.139, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
195.492, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
195.842, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
196.179, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
196.553, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
196.894, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
197.235, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
197.573, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
197.91, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
198.3, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
198.673, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
199.039, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
199.376, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
199.738, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
200.083, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
200.437, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
200.79, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
201.155, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
201.533, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
201.907, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
202.252, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
202.605, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
202.963, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
203.357, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
203.739, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
204.088, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
204.442, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
204.836, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
205.193, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
205.551, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
205.932, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
206.269, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
206.614, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
206.98, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
207.317, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
207.662, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
208.008, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
208.357, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
208.719, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
209.064, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
209.422, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
209.787, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
210.129, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
210.47, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
210.847, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
211.193, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
211.53, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
211.867, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
212.208, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
212.598, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
212.935, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
213.284, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
213.662, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
214.015, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
214.352, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
214.722, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
215.092, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
215.49, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
215.827, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
216.193, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
216.534, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
216.908, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
217.245, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
217.627, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
217.988, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
218.326, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
218.708, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
219.073, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
219.455, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
219.801, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
220.17, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
220.532, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
220.881, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
221.218, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
221.584, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
221.921, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
222.263, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
222.652, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
223.05, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
223.404, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
223.761, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
224.147, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
224.496, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
224.85, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
225.248, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
225.605, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
225.962, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
226.369, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
226.738, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
227.112, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
227.486, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
227.827, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
228.184, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
228.53, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
228.912, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
229.294, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
229.684, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
230.061, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
230.447, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
230.809, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
231.191, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
231.528, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
231.926, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
232.271, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
232.616, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
232.962, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
233.32, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
233.677, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
234.03, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
234.408, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
234.794, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
235.143, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
235.501, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
235.851, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
236.204, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
236.594, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
236.947, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
237.3, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
237.686, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
238.052, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
238.429, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
238.811, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
239.206, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
239.583, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
239.929, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
240.302, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
240.64, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
240.981, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
241.334, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
241.732, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
242.094, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
242.435, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
242.797, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
243.134, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
243.5, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
243.866, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
244.215, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
244.609, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
244.979, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
245.369, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
245.73, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
246.108, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
246.474, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
246.851, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
247.213, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
247.55, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
247.904, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
248.261, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
248.631, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
249.013, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
249.363, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
249.704, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
250.049, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
250.399, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
250.764, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
251.138, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
251.524, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
251.861, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
252.218, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
252.572, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
252.921, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
253.299, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
253.661, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
254.019, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
254.409, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
254.783, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
255.144, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
255.481, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
255.823, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
256.189, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
256.582, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
256.952, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
257.293, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
257.642, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
257.98, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
258.333, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
258.679, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
259.016, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
259.357, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
259.71, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
260.068, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
260.417, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
260.754, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
261.107, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
261.444, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
261.838, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
262.191, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
262.532, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
262.878, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
263.235, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
263.584, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
263.97, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
264.364, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
264.709, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
265.099, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
265.445, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
265.782, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
266.139, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
266.484, 0.748252, 0.737044, 15.9469, 15.9469, 0.737044, 0
